Date,S&P500 (US),Nasdaq (US),FTSE100 (UK),DAX (Germany),CAC40 (France),Nikkei225 (Japan),HangSeng (HK),Shanghai (China),Nifty50 (India),Bovespa (Brazil),TSX (Canada),ASX200 (Australia)
2009-06-05,940.0900268554688,1849.4200439453125,4438.60009765625,5077.02978515625,3339.050048828125,9768.009765625,18679.529296875,2753.89111328125,4586.89990234375,53341.0,10569.2998046875,3971.199951171875
2009-06-08,939.1400146484376,1842.4000244140625,4405.2001953125,5004.72021484375,3289.659912109375,9865.6298828125,18253.390625,2768.3359375,4429.89990234375,53630.0,10549.099609375,
2009-06-09,942.4299926757812,1860.1300048828125,4404.7998046875,4997.85986328125,3296.72998046875,9786.8203125,18058.490234375,2787.886962890625,4550.9501953125,53157.0,10547.900390625,3934.89990234375
2009-06-10,939.1500244140624,1853.0799560546875,4436.7998046875,5051.18017578125,3315.27001953125,9991.490234375,18785.66015625,2816.2470703125,4655.25,53411.0,10598.0,4024.39990234375
2009-06-11,944.8900146484376,1862.3699951171875,4461.89990234375,5107.259765625,3334.93994140625,9981.330078125,18791.029296875,2797.320068359375,4637.7001953125,,10714.099609375,4047.199951171875
2009-06-12,946.2100219726562,1858.800048828125,4442.0,5069.240234375,3326.139892578125,10135.8203125,18889.6796875,2743.761962890625,4583.39990234375,53558.0,10645.0,4062.199951171875
2009-06-15,923.719970703125,1816.3800048828125,4326.0,4889.93994140625,3219.580078125,10039.669921875,18498.9609375,2789.549072265625,4484.0,52034.0,10394.7998046875,4031.699951171875
2009-06-16,911.969970703125,1796.1800537109375,4328.60009765625,4890.72021484375,3213.949951171875,9752.8798828125,18165.5,2776.02197265625,4517.7998046875,51206.0,10307.400390625,3962.5
2009-06-17,910.7100219726562,1808.06005859375,4278.5,4799.97998046875,3161.139892578125,9840.849609375,18084.599609375,2810.123046875,4356.14990234375,51046.0,10066.099609375,3904.10009765625
2009-06-18,918.3699951171876,1807.719970703125,4280.89990234375,4837.47998046875,3194.06005859375,9703.7197265625,17776.66015625,2853.903076171875,4251.39990234375,50903.0,10121.5,3892.10009765625
2009-06-19,921.22998046875,1827.469970703125,4345.89990234375,4839.4599609375,3221.27001953125,9786.259765625,17920.9296875,2880.491943359375,4313.60009765625,51374.0,10288.0,3899.60009765625
2009-06-22,893.0399780273438,1766.18994140625,4234.10009765625,4693.39990234375,3123.25,9826.26953125,18059.55078125,2896.302001953125,4235.25,49495.0,9834.2001953125,3918.199951171875
2009-06-23,895.0999755859375,1764.9200439453125,4230.0,4707.14990234375,3116.820068359375,9549.6103515625,17538.369140625,2892.697021484375,4247.0,49814.0,9896.7001953125,3796.89990234375
2009-06-24,900.9400024414062,1792.3399658203125,4280.0,4836.009765625,3184.760009765625,9590.3203125,17892.150390625,2922.299072265625,4292.9501953125,49672.0,10100.900390625,3807.0
2009-06-25,920.260009765625,1829.5400390625,4252.60009765625,4800.56005859375,3163.10009765625,9796.080078125,18275.029296875,2925.0458984375,4241.85009765625,51515.0,10355.900390625,3856.0
2009-06-26,918.9000244140624,1838.219970703125,4241.0,4776.47021484375,3129.72998046875,9877.3896484375,18600.259765625,2928.2109375,4375.5,51486.0,10389.7998046875,3903.800048828125
2009-06-29,927.22998046875,1844.06005859375,4294.0,4885.08984375,3193.679931640625,9783.4697265625,18528.509765625,2975.31396484375,4390.9501953125,52138.0,10476.7998046875,3886.89990234375
2009-06-30,919.3200073242188,1835.0400390625,4249.2001953125,4808.64013671875,3140.43994140625,9958.4404296875,18378.73046875,2959.362060546875,4291.10009765625,51465.0,10374.900390625,3954.89990234375
2009-07-01,923.3300170898438,1845.719970703125,4340.7001953125,4905.43994140625,3217.0,9939.9296875,,3008.14990234375,4340.89990234375,51544.0,,3874.0
2009-07-02,896.4199829101562,1796.52001953125,4234.2998046875,4718.490234375,3116.409912109375,9876.150390625,18178.05078125,3060.25390625,4348.85009765625,51025.0,10245.900390625,3877.300048828125
2009-07-03,,,4236.2998046875,4708.2099609375,3119.510009765625,9816.0703125,18203.400390625,3088.366943359375,4424.25,50935.0,10283.099609375,3828.199951171875
2009-07-06,898.719970703125,1787.4000244140625,4194.89990234375,4651.81982421875,3082.159912109375,9680.8701171875,17979.41015625,3124.6669921875,4165.7001953125,50622.0,10027.400390625,3783.699951171875
2009-07-07,881.030029296875,1746.1700439453125,4187.0,4598.18994140625,3048.570068359375,9647.7900390625,17862.26953125,3089.449951171875,4202.14990234375,49457.0,9844.400390625,3766.89990234375
2009-07-08,879.5599975585938,1747.1700439453125,4140.2001953125,4572.64990234375,3009.7099609375,9420.75,17721.0703125,3080.77392578125,4078.89990234375,49178.0,9653.5,3767.89990234375
2009-07-09,882.6799926757812,1752.550048828125,4158.7001953125,4630.06982421875,3025.93994140625,9291.0595703125,17790.58984375,3123.034912109375,4080.949951171875,,9773.900390625,3763.300048828125
2009-07-10,879.1300048828125,1756.030029296875,4127.2001953125,4576.31005859375,2983.10009765625,9287.2802734375,17708.419921875,3113.931884765625,4003.89990234375,49221.0,9747.099609375,3794.10009765625
2009-07-13,901.0499877929688,1793.2099609375,4202.10009765625,4722.33984375,3052.080078125,9050.330078125,17254.630859375,3080.555908203125,3974.050048828125,49187.0,9891.900390625,3737.5
2009-07-14,905.8400268554688,1799.72998046875,4237.7001953125,4781.68994140625,3081.8701171875,9261.8095703125,17885.73046875,3145.156982421875,4111.39990234375,48873.0,9986.2001953125,3867.10009765625
2009-07-15,932.6799926757812,1862.9000244140625,4346.5,4928.43994140625,3171.27001953125,9269.25,18258.66015625,3188.551025390625,4233.5,51297.0,10215.5,3924.5
2009-07-16,940.739990234375,1885.030029296875,4361.7998046875,4957.18994140625,3199.679931640625,9344.16015625,18361.869140625,3183.741943359375,4231.39990234375,51918.0,10304.400390625,3995.60009765625
2009-07-17,940.3800048828124,1886.6099853515625,4388.7998046875,4978.39990234375,3218.4599609375,9395.3203125,18805.66015625,3189.740966796875,4374.9501953125,52072.0,10369.400390625,4000.800048828125
2009-07-20,951.1300048828124,1909.2900390625,4443.60009765625,5030.14990234375,3270.93994140625,,19502.369140625,3266.919921875,4502.25,53155.0,10540.7001953125,4050.300048828125
2009-07-21,954.5800170898438,1916.199951171875,4481.2001953125,5093.97021484375,3302.889892578125,9652.01953125,19501.73046875,3213.2060546875,4469.10009765625,53234.0,10515.2998046875,4050.699951171875
2009-07-22,954.0700073242188,1926.3800048828125,4493.7001953125,5121.56005859375,3305.070068359375,9723.16015625,19248.169921875,3296.614990234375,4398.89990234375,53073.0,10432.400390625,4068.5
2009-07-23,976.2899780273438,1973.5999755859373,4559.7998046875,5247.27978515625,3373.719970703125,9792.9404296875,19817.69921875,3328.489990234375,4523.75,54249.0,10675.7001953125,4064.10009765625
2009-07-24,979.260009765625,1965.9599609375,4576.60009765625,5229.35986328125,3366.449951171875,9944.5498046875,19982.7890625,3372.60302734375,4568.5498046875,54457.0,10687.900390625,4089.800048828125
2009-07-27,982.1799926757812,1967.8900146484373,4586.10009765625,5251.5498046875,3372.360107421875,10088.66015625,20251.619140625,3435.2119140625,4572.2998046875,54549.0,10757.400390625,4139.60009765625
2009-07-28,979.6199951171876,1975.510009765625,4528.7998046875,5174.740234375,3330.969970703125,10087.259765625,20624.5390625,3438.37109375,4564.10009765625,54472.0,10570.5,4169.5
2009-07-29,975.1500244140624,1967.760009765625,4547.5,5270.31982421875,3365.6201171875,10113.240234375,20135.5,3266.431884765625,4513.5,53735.0,10455.2998046875,4142.7998046875
2009-07-30,986.75,1984.300048828125,4631.60009765625,5360.66015625,3435.489990234375,10165.2099609375,20234.080078125,3321.56005859375,4571.4501953125,54478.0,10676.7001953125,4190.5
2009-07-31,987.47998046875,1978.5,4608.39990234375,5332.14013671875,3426.27001953125,10356.830078125,20573.330078125,3412.06201171875,4636.4501953125,54766.0,10787.2001953125,4244.0
2009-08-03,1002.6300048828124,2008.6099853515625,4682.5,5426.85009765625,3477.800048828125,10352.4697265625,20807.259765625,3462.590087890625,4711.39990234375,55998.0,,4263.39990234375
2009-08-04,1005.6500244140624,2011.31005859375,4671.39990234375,5417.02001953125,3476.3701171875,10375.009765625,20796.4296875,3471.44189453125,4680.5,56038.0,11018.099609375,4309.2998046875
2009-08-05,1002.719970703125,1993.050048828125,4647.10009765625,5353.009765625,3458.530029296875,10252.5302734375,20494.76953125,3428.5009765625,4694.14990234375,56384.0,11046.900390625,4264.5
2009-08-06,997.0800170898438,1973.1600341796875,4690.5,5369.97998046875,3477.830078125,10388.08984375,20899.240234375,3356.330078125,4585.5,55755.0,10793.400390625,4326.2998046875
2009-08-07,1010.47998046875,2000.25,4731.60009765625,5458.9599609375,3521.139892578125,10412.08984375,20375.369140625,3260.68994140625,4481.39990234375,56330.0,10885.2998046875,4299.39990234375
2009-08-10,1007.0999755859376,1992.239990234375,4722.2001953125,5418.1201171875,3504.5400390625,10524.259765625,20929.51953125,3249.760009765625,4437.64990234375,56830.0,10793.7001953125,4304.10009765625
2009-08-11,994.3499755859376,1969.72998046875,4671.2998046875,5285.81005859375,3456.179931640625,10585.4599609375,21074.2109375,3264.72607421875,4471.35009765625,55761.0,10629.5,4332.0
2009-08-12,1005.8099975585938,1998.719970703125,4716.7998046875,5350.08984375,3507.239990234375,10435.0,20435.240234375,3112.718994140625,4457.5,56588.0,10659.900390625,4343.10009765625
2009-08-13,1012.72998046875,2009.3499755859373,4755.5,5401.10986328125,3524.389892578125,10517.1904296875,20861.30078125,3140.56005859375,4605.0,57048.0,10825.599609375,4435.89990234375
2009-08-14,1004.0900268554688,1985.52001953125,4714.0,5309.10986328125,3495.27001953125,10597.330078125,20893.330078125,3046.971923828125,4580.0498046875,56638.0,10848.0,4461.0
2009-08-17,979.72998046875,1930.8399658203125,4645.0,5201.60986328125,3419.68994140625,10268.6103515625,20137.650390625,2870.6298828125,4387.89990234375,55218.0,10531.599609375,4388.39990234375
2009-08-18,989.6699829101562,1955.9200439453125,4685.7998046875,5250.740234375,3450.68994140625,10284.9599609375,20306.26953125,2910.884033203125,4458.89990234375,55749.0,10673.7998046875,4381.60009765625
2009-08-19,996.4600219726562,1969.239990234375,4689.7001953125,5231.97998046875,3450.340087890625,10204.0,19954.23046875,2785.583984375,4394.10009765625,56156.0,10686.7998046875,4373.7998046875
2009-08-20,1007.3699951171876,1989.219970703125,4756.60009765625,5311.06005859375,3505.320068359375,10383.41015625,20328.859375,2911.58203125,4453.4501953125,56831.0,10700.5,4377.5
2009-08-21,1026.1300048828125,2020.9000244140625,4850.89990234375,5462.740234375,3615.81005859375,10238.2001953125,20199.01953125,2960.77099609375,4528.7998046875,57729.0,10831.2001953125,4290.60009765625
2009-08-24,1025.5699462890625,2017.97998046875,4896.2001953125,5519.75,3652.169921875,10581.0498046875,20535.939453125,2993.428955078125,4642.7998046875,57775.0,10790.0,4426.10009765625
2009-08-25,1028.0,2024.22998046875,4916.7998046875,5557.08984375,3680.610107421875,10497.3603515625,20435.240234375,2915.802978515625,4659.35009765625,57421.0,10920.5,4405.7998046875
2009-08-26,1028.1199951171875,2024.4300537109373,4890.60009765625,5521.97021484375,3668.340087890625,10639.7099609375,20456.3203125,2967.594970703125,4680.85009765625,57766.0,10912.2001953125,4454.5
2009-08-27,1030.97998046875,2027.72998046875,4869.39990234375,5470.330078125,3648.530029296875,10473.9697265625,20242.75,2946.39501953125,4688.2001953125,57704.0,10934.0,4450.7998046875
2009-08-28,1028.9300537109375,2028.77001953125,4908.89990234375,5517.35009765625,3693.139892578125,10534.1396484375,20098.619140625,2860.68798828125,4732.35009765625,57701.0,10978.0,4489.60009765625
2009-08-31,1020.6199951171876,2009.06005859375,,5464.60986328125,3653.5400390625,10492.5302734375,19724.189453125,2667.7451171875,4662.10009765625,56489.0,10868.2001953125,4479.10009765625
2009-09-01,998.0399780273438,1968.8900146484373,4819.7001953125,5327.2900390625,3583.43994140625,,19872.30078125,2683.72412109375,4625.35009765625,55815.0,10689.7998046875,4514.60009765625
2009-09-02,994.75,1967.0699462890625,4817.60009765625,5319.83984375,3573.1298828125,10280.4599609375,19522.0,2714.97412109375,4608.35009765625,55386.0,10701.2998046875,4438.2001953125
2009-09-03,1003.239990234375,1983.199951171875,4796.7998046875,5301.419921875,3553.510009765625,10214.6396484375,19761.6796875,2845.02392578125,4593.5498046875,55707.0,10921.5,4429.60009765625
2009-09-04,1016.4000244140624,2018.780029296875,4851.7001953125,5384.43017578125,3598.760009765625,10187.1103515625,20318.619140625,2861.60888671875,4680.39990234375,56652.0,11017.5,4435.5
2009-09-07,,,4933.2001953125,5463.509765625,3652.830078125,10320.9404296875,20629.310546875,2881.115966796875,4782.89990234375,,,4454.39990234375
2009-09-08,1025.3900146484375,2037.77001953125,4947.2998046875,5481.72998046875,3660.9599609375,10393.23046875,21069.810546875,2930.47509765625,4805.25,57855.0,11105.2998046875,4523.7998046875
2009-09-09,1033.3699951171875,2060.389892578125,5004.2998046875,5574.259765625,3707.68994140625,10312.1396484375,20851.0390625,2946.259033203125,4814.25,57910.0,11000.2001953125,4522.2001953125
2009-09-10,1044.1400146484375,2084.02001953125,4987.7001953125,5594.77001953125,3705.8701171875,10513.669921875,21069.560546875,2924.883056640625,4819.39990234375,58536.0,11155.0,4570.7998046875
2009-09-11,1042.72998046875,2080.89990234375,5011.5,5624.02001953125,3734.889892578125,10444.330078125,21161.419921875,2989.7919921875,4829.5498046875,58366.0,11253.2001953125,4596.10009765625
2009-09-14,1049.3399658203125,2091.780029296875,5018.89990234375,5620.240234375,3730.610107421875,10202.0595703125,20932.19921875,3026.740966796875,4808.60009765625,58868.0,11332.0,4531.10009765625
2009-09-15,1052.6300048828125,2102.639892578125,5042.10009765625,5628.97998046875,3752.2099609375,10217.6201171875,20866.369140625,3033.72802734375,4892.10009765625,59264.0,11495.7998046875,4540.2998046875
2009-09-16,1068.760009765625,2133.14990234375,5124.10009765625,5700.259765625,3813.7900390625,10270.76953125,21402.919921875,2999.7099609375,4958.39990234375,60411.0,11555.599609375,4650.39990234375
2009-09-17,1065.489990234375,2126.75,5164.0,5731.14013671875,3835.27001953125,10443.7998046875,21768.509765625,3060.260009765625,4965.5498046875,60236.0,11528.2001953125,4714.89990234375
2009-09-18,1068.300048828125,2132.860107421875,5172.89990234375,5703.830078125,3827.840087890625,10370.5400390625,21623.44921875,2962.6669921875,4976.0498046875,60703.0,11446.0,4693.2001953125
2009-09-21,1064.6600341796875,2138.0400390625,5134.39990234375,5668.64990234375,3812.159912109375,,21472.849609375,2967.010986328125,,60928.0,11424.599609375,4677.39990234375
2009-09-22,1071.6600341796875,2146.300048828125,5142.60009765625,5709.3798828125,3823.52001953125,,21701.140625,2897.552978515625,5020.2001953125,61493.0,11585.7001953125,4663.7001953125
2009-09-23,1060.8699951171875,2131.419921875,5139.39990234375,5702.0498046875,3821.7900390625,,21595.51953125,2842.720947265625,4969.9501953125,60496.0,11517.5,4734.10009765625
2009-09-24,1050.780029296875,2107.610107421875,5079.2998046875,5605.2099609375,3758.360107421875,10544.2197265625,21050.73046875,2853.553955078125,4986.5498046875,60046.0,11285.7998046875,4701.2001953125
2009-09-25,1044.3800048828125,2090.919921875,5082.2001953125,5581.41015625,3739.139892578125,10265.98046875,21024.400390625,2838.842041015625,4958.9501953125,60356.0,11212.400390625,4713.2998046875
2009-09-28,1062.97998046875,2130.739990234375,5165.7001953125,5736.31005859375,3825.0,10009.51953125,20588.41015625,2763.52490234375,,61317.0,11338.7001953125,4677.39990234375
2009-09-29,1060.6099853515625,2124.0400390625,5159.7001953125,5713.52001953125,3814.10009765625,10100.2001953125,21013.169921875,2754.5400390625,5006.85009765625,61235.0,11395.0,4753.10009765625
2009-09-30,1057.0799560546875,2122.419921875,5133.89990234375,5675.16015625,3795.409912109375,10133.23046875,20955.25,2779.426025390625,5083.9501953125,61518.0,11395.0,4743.60009765625
2009-10-01,1029.8499755859375,2057.47998046875,5047.7998046875,5554.5498046875,3720.77001953125,9978.6396484375,,,5083.39990234375,60459.0,11071.7998046875,4701.10009765625
2009-10-02,1025.2099609375,2048.110107421875,4988.7001953125,5467.89990234375,3649.89990234375,9731.8701171875,20375.490234375,,,61172.0,10958.2998046875,4601.7001953125
2009-10-05,1040.4599609375,2068.14990234375,5024.2998046875,5508.85009765625,3675.010009765625,9674.490234375,20429.0703125,,5003.2001953125,62369.0,11102.599609375,4573.2998046875
2009-10-06,1054.719970703125,2103.570068359375,5138.0,5657.64013671875,3770.2099609375,9691.7998046875,20811.529296875,,5027.39990234375,62671.0,11248.0,4591.60009765625
2009-10-07,1057.5799560546875,2110.330078125,5108.89990234375,5640.75,3756.409912109375,9799.599609375,21241.58984375,,4985.75,62638.0,11349.900390625,4695.7001953125
2009-10-08,1065.47998046875,2123.929931640625,5154.60009765625,5716.5400390625,3806.81005859375,9832.4697265625,21492.900390625,,5002.25,63760.0,11484.5,4768.60009765625
2009-10-09,1071.489990234375,2139.280029296875,5161.89990234375,5711.8798828125,3799.610107421875,10016.3896484375,21499.439453125,2911.715087890625,4945.2001953125,64071.0,11436.900390625,4752.89990234375
2009-10-12,1076.18994140625,2139.139892578125,5210.2001953125,5783.22998046875,3845.800048828125,,21299.349609375,2894.48291015625,5054.25,,,4739.7998046875
2009-10-13,1073.18994140625,2139.889892578125,5154.2001953125,5714.31005859375,3801.389892578125,10076.5595703125,21467.359375,2936.19091796875,,64646.0,11413.5,4785.7001953125
2009-10-14,1092.02001953125,2172.22998046875,5256.10009765625,5854.14013671875,3882.669921875,10060.2099609375,21886.48046875,2970.531982421875,5118.2001953125,66201.0,11532.7998046875,4831.10009765625
2009-10-15,1096.56005859375,2173.2900390625,5223.0,5830.77001953125,3883.830078125,10238.650390625,21999.080078125,2979.7880859375,5108.85009765625,66703.0,11504.5,4859.89990234375
2009-10-16,1087.6800537109375,2156.800048828125,5190.2001953125,5743.39013671875,3827.60009765625,10257.5595703125,21929.900390625,2976.633056640625,5142.14990234375,66200.0,11504.7998046875,4836.39990234375
2009-10-19,1097.9100341796875,2176.320068359375,5281.5,5852.56005859375,3892.360107421875,10236.509765625,22200.4609375,3038.27294921875,,67239.0,11538.400390625,4792.7998046875
2009-10-20,1091.06005859375,2163.469970703125,5243.39990234375,5811.77001953125,3871.449951171875,10336.83984375,22384.9609375,3084.4541015625,5114.4501953125,65303.0,11538.099609375,4846.2001953125
2009-10-21,1081.4000244140625,2150.72998046875,5257.89990234375,5833.490234375,3873.219970703125,10333.3896484375,22318.109375,3070.589111328125,5063.60009765625,65486.0,11442.0,4838.60009765625
2009-10-22,1092.9100341796875,2165.2900390625,5207.39990234375,5762.93017578125,3820.85009765625,10267.169921875,22210.51953125,3051.412109375,4988.60009765625,66135.0,11533.400390625,4812.7998046875
2009-10-23,1079.5999755859375,2154.469970703125,5242.60009765625,5740.25,3808.239990234375,10282.990234375,22589.73046875,3107.846923828125,4997.0498046875,65059.0,11382.099609375,4859.39990234375
2009-10-26,1066.949951171875,2141.85009765625,5191.7001953125,5642.16015625,3744.449951171875,10362.6201171875,,3109.56591796875,4970.89990234375,65086.0,11234.900390625,4830.2998046875
2009-10-27,1063.4100341796875,2116.090087890625,5201.0,5635.02001953125,3743.949951171875,10212.4599609375,22169.58984375,3021.458984375,4846.7001953125,63161.0,11053.5,4753.5
2009-10-28,1042.6300048828125,2059.610107421875,5080.39990234375,5496.27001953125,3663.780029296875,10075.0498046875,21761.580078125,3031.3291015625,4826.14990234375,60162.0,10805.2998046875,4685.10009765625
2009-10-29,1066.1099853515625,2097.550048828125,5137.7001953125,5587.4501953125,3714.02001953125,9891.099609375,21264.990234375,2960.466064453125,4750.5498046875,63721.0,11075.2001953125,4574.7001953125
2009-10-30,1036.18994140625,2045.1099853515625,5044.60009765625,5414.9599609375,3607.68994140625,10034.740234375,21752.869140625,2995.847900390625,4711.7001953125,61546.0,10910.7998046875,4643.2001953125
2009-11-02,1042.8800048828125,2049.199951171875,5104.5,5430.81982421875,3639.4599609375,9802.9501953125,21620.189453125,3076.64892578125,,,10878.400390625,4540.39990234375
2009-11-03,1045.4100341796875,2057.320068359375,5037.2001953125,5353.35009765625,3584.25,,21240.060546875,3114.22705078125,4563.89990234375,62643.0,11025.900390625,4531.5
2009-11-04,1046.5,2055.52001953125,5107.89990234375,5444.22998046875,3670.330078125,9844.3095703125,21614.76953125,3128.537109375,4710.7998046875,63913.0,11071.2001953125,4540.10009765625
2009-11-05,1066.6300048828125,2105.320068359375,5125.60009765625,5480.919921875,3708.72998046875,9717.4404296875,21479.080078125,3155.052978515625,4765.5498046875,64816.0,11180.7001953125,4508.0
2009-11-06,1069.300048828125,2112.43994140625,5142.7001953125,5488.25,3707.2900390625,9789.349609375,21829.720703125,3164.037109375,4796.14990234375,64466.0,11250.400390625,4594.0
2009-11-09,1093.0799560546875,2154.06005859375,5235.2001953125,5619.72021484375,3785.489990234375,9808.990234375,22207.55078125,3175.5849609375,4898.39990234375,66214.0,11486.900390625,4674.89990234375
2009-11-10,1093.010009765625,2151.080078125,5230.60009765625,5613.2001953125,3785.590087890625,9870.73046875,22268.16015625,3178.610107421875,4881.7001953125,66303.0,11426.7001953125,4733.60009765625
2009-11-11,1098.510009765625,2166.89990234375,5266.7998046875,5668.35009765625,3814.389892578125,9871.6796875,22627.2109375,3175.19189453125,5003.9501953125,66431.0,11439.7998046875,4757.0
2009-11-12,1087.239990234375,2149.02001953125,5276.5,5663.9599609375,3808.070068359375,9804.490234375,22397.5703125,3172.945068359375,4952.64990234375,64448.0,11360.7998046875,4747.89990234375
2009-11-13,1093.47998046875,2167.8798828125,5296.39990234375,5686.830078125,3806.010009765625,9770.3095703125,22553.630859375,3187.64697265625,4998.9501953125,65326.0,11407.7001953125,4706.39990234375
2009-11-16,1109.300048828125,2197.85009765625,5382.7001953125,5804.81982421875,3863.159912109375,9791.1796875,22943.98046875,3275.048095703125,5058.0498046875,66627.0,11512.2998046875,4755.2001953125
2009-11-17,1110.3199462890625,2203.780029296875,5345.89990234375,5778.43017578125,3829.06005859375,9729.9296875,22914.150390625,3282.888916015625,5062.25,67406.0,11630.0,4729.39990234375
2009-11-18,1109.800048828125,2193.139892578125,5342.10009765625,5787.60986328125,3828.159912109375,9676.7998046875,22840.330078125,3303.23388671875,5054.7001953125,66516.0,11652.7001953125,4739.0
2009-11-19,1094.9000244140625,2156.820068359375,5267.7001953125,5702.18017578125,3760.219970703125,9549.4697265625,22643.16015625,3320.612060546875,4989.0,66327.0,11600.2998046875,4749.2001953125
2009-11-20,1091.3800048828125,2146.0400390625,5251.39990234375,5663.14990234375,3729.360107421875,9497.6796875,22455.83984375,3308.345947265625,5052.4501953125,,11579.2998046875,4685.7998046875
2009-11-23,1106.239990234375,2176.010009765625,5355.5,5801.47998046875,3813.169921875,,22771.390625,3338.6630859375,5103.5498046875,66809.0,11624.0,4717.0
2009-11-24,1105.6500244140625,2169.179931640625,5324.0,5769.31005859375,3784.6201171875,9401.580078125,22423.140625,3223.52587890625,5090.5498046875,67317.0,11539.599609375,4685.0
2009-11-25,1110.6300048828125,2176.050048828125,5364.7998046875,5803.02001953125,3809.159912109375,9441.6396484375,22611.80078125,3290.1650390625,5108.14990234375,67917.0,11636.900390625,4722.2001953125
2009-11-26,,,5194.10009765625,5614.169921875,3679.22998046875,9383.240234375,22210.41015625,3170.97900390625,5005.5498046875,66392.0,11436.7998046875,4708.60009765625
2009-11-27,1091.489990234375,2138.43994140625,5245.7001953125,5685.60986328125,3721.449951171875,9081.51953125,21134.5,3096.264892578125,4941.75,67082.0,11464.400390625,4572.10009765625
2009-11-30,1095.6300048828125,2144.60009765625,5190.7001953125,5625.9501953125,3680.14990234375,9345.5498046875,21821.5,3195.301025390625,5032.7001953125,67044.0,11447.2001953125,4701.39990234375
2009-12-01,1108.8599853515625,2175.81005859375,5312.2001953125,5776.60986328125,3775.739990234375,9572.2001953125,22113.150390625,3235.363037109375,5122.0,68546.0,11707.2998046875,4719.0
2009-12-02,1109.239990234375,2185.030029296875,5327.39990234375,5781.68017578125,3795.919921875,9608.9404296875,22289.5703125,3269.7509765625,5123.25,68615.0,11779.7001953125,4762.39990234375
2009-12-03,1099.9200439453125,2173.139892578125,5313.0,5770.35009765625,3799.110107421875,9977.669921875,22553.869140625,3264.6279296875,5131.7001953125,68315.0,11636.599609375,4774.60009765625
2009-12-04,1105.97998046875,2194.35009765625,5322.39990234375,5817.64990234375,3846.6201171875,10022.58984375,22498.150390625,3317.0439453125,5108.89990234375,67604.0,11510.7998046875,4702.2001953125
2009-12-07,1103.25,2189.610107421875,5310.7001953125,5784.75,3840.050048828125,10167.599609375,22324.9609375,3331.89697265625,5066.7001953125,68512.0,11489.599609375,4676.5
2009-12-08,1091.93994140625,2172.989990234375,5223.10009765625,5688.580078125,3785.300048828125,10140.4697265625,22060.51953125,3296.6640625,5147.9501953125,67729.0,11368.900390625,4670.60009765625
2009-12-09,1095.949951171875,2183.72998046875,5203.89990234375,5647.83984375,3757.389892578125,10004.7197265625,21741.759765625,3239.568115234375,5112.0,68012.0,11379.2001953125,4637.89990234375
2009-12-10,1102.3499755859375,2190.860107421875,5244.39990234375,5709.02001953125,3798.3798828125,9862.8203125,21700.0390625,3254.263916015625,5134.64990234375,68728.0,11464.599609375,4606.7001953125
2009-12-11,1106.4100341796875,2190.31005859375,5261.60009765625,5756.2900390625,3803.719970703125,10107.8701171875,21902.109375,3247.318115234375,5117.2998046875,69267.0,11423.900390625,4635.2001953125
2009-12-14,1114.1099853515625,2212.10009765625,5315.2998046875,5802.259765625,3830.43994140625,10105.6796875,22085.75,3302.904052734375,5105.7001953125,69349.0,11545.7001953125,4654.0
2009-12-15,1107.9300537109375,2201.050048828125,5285.7998046875,5811.33984375,3834.090087890625,10083.48046875,21813.919921875,3274.4599609375,5033.0498046875,69311.0,11541.0,4673.5
2009-12-16,1109.1800537109375,2206.909912109375,5320.2998046875,5903.43017578125,3875.820068359375,10177.41015625,21611.740234375,3255.212890625,5042.0498046875,68622.0,11637.0,4661.89990234375
2009-12-17,1096.0799560546875,2180.050048828125,5217.60009765625,5844.43994140625,3830.820068359375,10163.7998046875,21347.630859375,3179.077880859375,5041.75,67068.0,11473.099609375,4670.2998046875
2009-12-18,1102.469970703125,2211.68994140625,5196.7998046875,5831.2099609375,3794.43994140625,10142.0498046875,21175.880859375,3113.885986328125,4987.7001953125,66794.0,11463.400390625,4650.5
2009-12-21,1114.050048828125,2237.659912109375,5294.0,5930.52978515625,3872.06005859375,10183.4697265625,20948.099609375,3122.972900390625,4952.60009765625,65925.0,11554.7001953125,4635.10009765625
2009-12-22,1118.02001953125,2252.669921875,5328.7001953125,5945.68994140625,3898.3798828125,10378.0302734375,21092.0390625,3050.52001953125,4985.85009765625,67418.0,11628.0,4704.2001953125
2009-12-23,1120.5899658203125,2269.639892578125,5372.39990234375,5957.43994140625,3910.75,,21328.740234375,3073.777099609375,5144.60009765625,67589.0,11658.7001953125,4739.2998046875
2009-12-24,1126.47998046875,2285.68994140625,5402.39990234375,,3912.72998046875,10536.919921875,21517.0,3153.409912109375,5178.39990234375,,11754.599609375,4790.89990234375
2009-12-25,,,,,,10494.7099609375,,3141.35302734375,,,,
2009-12-28,1127.780029296875,2291.080078125,,6002.919921875,3947.14990234375,10634.23046875,21480.220703125,3188.784912109375,,67902.0,,
2009-12-29,1126.199951171875,2288.39990234375,5437.60009765625,6011.5498046875,3959.97998046875,10638.0595703125,21499.439453125,3211.760009765625,5187.9501953125,68296.0,11701.7998046875,4845.10009765625
2009-12-30,1126.4200439453125,2291.280029296875,5397.89990234375,5957.43017578125,3935.5,10546.4404296875,21496.619140625,3262.60009765625,5169.4501953125,68588.0,11717.5,4833.2998046875
